text,id,pubdate
"Eu tenho o #newtwitter, acabou de aparecer aqui ""Pssst... the new version of twitter is here. TRY IT NOW!"" ebaaaa :)",2658347389,18541
Designers and friends of: How to customize your #newtwitter background http://bit.ly/d0ArD8 via @ShawnVenkat,2658330448,18541
"So with this new Facebook groups thing, and Twitter rolling out #newtwitter... how will we tell them apart? :P",2658323999,18541
RT @lizzieanderton: I cant access the new twitter! :/ #newtwitter,2658320884,18541
Here's a good resource for adapting Twitter backgrounds to #newtwitter http://bit.ly/cBQ5If (cc: @shannopop),2658312674,18541
Mental Note to read this and update the background for @eyeoneducation #newtwitter (http://bit.ly/aHAPxA),2658295810,18541
RT @lizzieanderton: I cant access the new twitter! :/ #newtwitter,2658293927,18541
RT @lizzieanderton: I cant access the new twitter! :/ #newtwitter,2658293446,18541
RT @lizzieanderton: I cant access the new twitter! :/ #newtwitter,2658287600,18541
New twitter nos tt ? que bosta mano ! #NEWTWITTER É MUITO RUIN --',2658283132,18541
RT @lizzieanderton: I cant access the new twitter! :/ #newtwitter,2658269705,18541
RT @lizzieanderton: I cant access the new twitter! :/ #newtwitter,2658263556,18541
[Pssst... the new version of Twitter is here.] #newtwitter sucks :),2658240089,18541
Can I not see New Twitter because I'm using Power Twitter? Maybe? #newtwitter #powertwitter,2658235910,18541
RT @lizzieanderton: I cant access the new twitter! :/ #newtwitter,2658229552,18541
I can only see new Twitter in Google Chrome. What gives? #newtwitter,2658229384,18541
RT @lizzieanderton: I cant access the new twitter! :/ #newtwitter,2658224916,18541
#newtwitter ? my twitter page doesn't look new at all :'D,2658218541,18541
new twitter is wierd #newtwitter,2658215200,18541
"RT @twitter: #newtwitter Embedded media, infinite scroll, new architecture and so much more. Watch the video! http://t.co/E9Dbh0H",2658200818,18541
"RT @alexpriest: WOW, mad props to @mashable for an AWESOME guide to creating #newtwitter profile design: http://bit.ly/dob3cY / Thx, Alex!",2658193673,18541
RT @AndySav_: i still haven't got the new twitter. :( #newtwitter,2658184558,18541
#newtwitter: Twitter's new appearance. Looks a lot like the ipad.  http://bit.ly/csBZpl,2658182134,18541
#newtwitter: Twitter's new appearance. Looks a lot like the ipad.  http://bit.ly/csBZpl,2658182109,18541
Very useful 101 guideline to customize the #newtwitter page. Actually good for seasoned user and newbie http://ow.ly/2PBX1 #twitter #UX,2658180155,18541
RT @lizzieanderton: I cant access the new twitter! :/ #newtwitter,2658177969,18541
i still haven't got the new twitter. :( #newtwitter,2658172442,18541
"RT @alexpriest: WOW, mad props to @mashable for an AWESOME guide to creating your #newtwitter profile design: http://bit.ly/dob3cY",2658166955,18541
Here we go how to make your background for #newtwitter - http://t.co/IW9DATw - really good content thanks @mashdevdesign & @mashable,2658157668,18541
RT @lizzieanderton: I cant access the new twitter! :/ #newtwitter,2658151223,18541
"RT @alexpriest: WOW, mad props to @mashable for an AWESOME guide to creating your #newtwitter profile design: http://bit.ly/dob3cY",2658123400,18541
"RT @alexpriest: WOW, mad props to @mashable for an AWESOME guide to creating your #newtwitter profile design: http://bit.ly/dob3cY",2658121617,18541
RT @lizzieanderton: I cant access the new twitter! :/ #newtwitter,2658110234,18541
RT @lizzieanderton: I cant access the new twitter! :/ #newtwitter,2658104880,18541
HOW TO: Customize Your Background for the #NewTwitter http://t.co/GgJNo8m via @mashdevdesign @mashable,2658103743,18541
me either RT @lizzieanderton I cant access the new twitter! :/ #newtwitter,2658103684,18541
"#newtwitter I don't like new twitter, 'case it's slowly :/",2658100529,18541
I don't know about this whole new twitter thing...it seems basically the same and I still have the same dumb followers...#newtwitter,2658093869,18541
RT @lizzieanderton: I cant access the new twitter! :/ #newtwitter,2658092941,18541
RT @lizzieanderton: I cant access the new twitter! :/ #newtwitter,2658088273,18541
i've just fiddled with the new Twitter....it's terrible. *sticking with Tweetdeck*   #newtwitter,2658490417,18541
YAY!!! Just got the new twitter.. #newtwitter,2658489425,18541
#newtwitter RT @nathanfolkman: Day 134 - Still no new @twitter. Moral low... Outlook bleak... #twitterclassic #oldtwitterblues #fb,2658488519,18541
Just got the new Twitter....this is going to take some getting used to #newtwitter,2658487771,18541
New twitter! #newtwitter #ftw,2658487420,18541
"wow, new twitter feels funny. #newtwitter",2658487411,18541
and of course soon as i tweet that i get to try the new twitter... it's interesting... #newtwitter,2658484795,18541
At long last I have the new Twitter! #newtwitter    Anybody else not have it yet?,2658484091,18541
Finally got the new Twitter goin..... pretty slick! #newtwitter,2658482733,18541
Finally have New Twitter! #yay #newtwitter,2658480663,18541
RT @lizzieanderton: I cant access the new twitter! :/ #newtwitter,2658479902,18541
is looking at the new twitter and its not 2 bad...me like the #newtwitter,2658478449,18541
"Not surprised - the Golden Ratio is found in everything. Still like Pi more, though. http://bit.ly/aGiPgE #NewTwitter",2658478111,18541
"@sumitkrana Thanks, and thanks again! :) but sadly, #newtwitter doesn't block ur #spam about ""new twitter backgrounds""",2658476690,18541
"RT @twitter: #newtwitter Embedded media, infinite scroll, new architecture and so much more. Watch the video! http://t.co/E9Dbh0H",2658475449,18541
"RT @twitter: #newtwitter Embedded media, infinite scroll, new architecture and so much more. Watch the video! http://t.co/E9Dbh0H",2658474155,18541
Yeaaaah !! I have the new Twitter !! Enfin ! :D #newtwitter,2658466317,18541
Twitter's new look is umm interesting to say the least..... #newtwitter,2658465690,18541
"Yes, the new Twitter finally!! Liking it so far! #newtwitter",2658463387,18541
I dig the new twitter. RT @rsgrice: Endless scroll. #NewTwitter #Win,2658462935,18541
"I wonder who else in the DMV is using this ""New Twitter""...Not a fan. #newtwitter",2658459571,18541
love the new twitter #newtwitter,2658459230,18541
RT @lizzieanderton: I cant access the new twitter! :/ #newtwitter,2658458137,18541
"New Twitter, finally! #newtwitter",2658457274,18541
"I kinda like the new Twitter... Left hand panel could be bigger, and right-hand smaller. But not bad... #newtwitter",2658456320,18541
ooh i just got new twitter. thanks twitter! love you!! =D #newtwitter,2658454876,18541
finally got the new twitter.. #newtwitter,2658452728,18541
oooooo just got the new Twitter ;) #newtwitter,2658451048,18541
"Platform 1 for the #NewTwitter service to #NewTwitter, calling at #NewTwitter only. Yep, that's right, I've just got the New Twitter! :)",2658451015,18541
finally got the new twitter #newtwitter,2658449793,18541
"Dear Twitter, You tell me I can try the #newtwitter now.  How about working correctly, before you move on to something new.  Thanks",2658448394,18541
I like the new Twitter!kickoff started!#Newtwitter,2658448278,18541
"I finally got access to the new twitter, so far so good, the layout rocks! #newtwitter",2658448252,18541
RT @lizzieanderton: I cant access the new twitter! :/ #newtwitter,2658447271,18541
NEW TWITTER!!!!!!!!!! #newtwitter,2658447266,18541
Pssst... the new version of Twitter is here. Try it now ! #ohoh #newtwitter,2658446248,18541
Love the new Twitter #NewTwitter,2658444746,18541
Love The new twitter #NewTwitter,2658442401,18541
Loads with #newtwitter for the first time tonight. Check out my thoughts here: http://splodzblogz.wordpress.com/2010/10/03/the-new-twitter/,2658441669,18541
Yeaaaah! Finally the new Twitter!!! #NewTwitter @SilverrNL You too?,2658441474,18541
"About time, I have just received the new Twitter!! #newtwitter",2658440644,18541
Ha! #NewTwitter Even I don't know why it's called new Twitter. It's just updated one of Twitter applications... ;),2658440585,18541
I got the new twitter too! #NewTwitter,2658438909,18541
Just got the new Twitter. I love it! It's SO much better! #newtwitter,2658438840,18541
I HAVE NEW TWITTER! :D yay! #newtwitter,2658434227,18541
RT @lizzieanderton: I cant access the new twitter! :/ #newtwitter,2658433312,18541
"RT @drshakalou: Wow, NEW Twitter looks really good. #newtwitter",2658433252,18541
just got new twitter. #iguessicancomplainaboutnewtwitternow #newtwitter,2658433005,18541
not minding the new twitter .. I like the new font! I know I am such a nerd :) #newtwitter #lovefonts,2658432861,18541
Psst...twitter wants me to try something new...I'm scared of change! #justwhenIgetcomfortableyougoandchangesomething #newtwitter,2658431650,18541
ok so the other day i had new twitter and now its gone again... odd! #newtwitter,2658430074,18541
Even the icon on my #googlechrome bar for #twitter is new and shiny like the #newtwitter !!,2658427062,18541
I cannot get the new twitter to work #newtwitter,2658425792,18541
what's this new twitter thingy people are really excited about? #newtwitter,2658425654,18541
@mikehollywood wait... oh. yeah. - I AM NEW TWITTER #newtwitter,2658425653,18541
Pssst... the new version of Twitter is here. Welcome to #NewTwitter!,2658423061,18541
Finally got new twitter... #newtwitter,2658422399,18541
Am I The Only One Kinda Liking The New Twitter<3 LOL  #NewTwitter,2658422299,18541
"OHHHHHH you have to click on the ""New Twitter is here - Try it"" banner ad at the top of the screen (I ignore those). Finally got #newtwitte",2658421324,18541
Whoo got the new twitter #NewTwitter :D,2658420636,18541
SHINY NEW TWITTER #newtwitter,2658419972,18541
Why doesn't twitter alert u when u have a new tweet.. that should be added to the #newtwitter,2658419577,18541
Finally the new twitter is mines ! #NEWTWITTER !,2658419039,18541
"""Pssst... the new version of Twitter is here. Try it now!""... Nah, maybe later... :P #newtwitter",2658418223,18541
WOW!!!! I've got it!!! It's new twitter!!!! #NewTwitter,2658417905,18541
i have the new twitter now :O x #newtwitter,2658417794,18541
RT @lizzieanderton: I cant access the new twitter! :/ #newtwitter,2658417576,18541
I'm definitely digging the new look of twitter. #NewTwitter,2658417004,18541
"Why hello new twitter, looking gurrrrd #newtwitter",2658416803,18541
A5eran  have The New Twitter #newtwitter,2658416615,18541
"New twitter for me! So far, me likey! #newtwitter",2658416371,18541
If i delete this new Twitter can i pick up this new version later? Or this is my only chance? #Newtwitter,2658415222,18541
new Twitter looks fat. And not in the street way #newtwitter,2658414459,18541
twitter's like a whole new experience now . i love it ! #newtwitter,2658412695,18541
yayy got the new twitter. its pretty cool :) #newtwitter,2658412554,18541
"For sum reason, I feel like evrybdy jus got the #NewTwitter but I'm lookin at twitter from my phone and the web but the new twitter look ok",2658411882,18541
"moleste tanto con lo del #newTwitter tan solo para tener la barrita superior que dice: ""Pssst... the new version of Twitter is here.""",2658411800,18541
ooooh.. new twitter has arrived. #newtwitter,2658411190,18541
new twitter! #newtwitter,2658410788,18541
"Got Me Some New Twitter! I know its only been about 10 mins, but I think I love you! #NewTwitter",2658409886,18541
"u_u new twitter is too confusing RT @TeamBillyMartin I'm on #newtwitter right now, just to see how RP will be like. :S Not a fan.",2658408507,18541
"About time I got the new Twitter on my account. Still say it should auto update new tweets, not just give you the notification. #newtwitter",2658407647,18541
"…………RT @AnnaYH: em,,,,wow,,,,New Twitter!! em.....seems a litter strange.// #NewTwitter",2658407265,18541
Yay! New twitter is here! #newtwitter,2658406618,18541
"RT @twitter: #newtwitter Embedded media, infinite scroll, new architecture and so much more. Watch the video! http://t.co/E9Dbh0H",2658406026,18541
the verdict is still out on the new twitter. #newtwitter,2658404973,18541
Wow the Twitter UI has just changed to the new one. Thrilling! (Waku waku!) #NewTwitter,2658404822,18541
RT @RAWRitsCiCi: Everytime i look up i see the New Twitter button. I click it & then i switch back to the original. I don't like the #NewTw,2658404821,18541
"The new @twitter re-design, ui is really cool. Finally glad to be using it. #newtwitter",2658403006,18541
@DingDongBigBen I CAN HAS NEW TWITTER #newtwitter!!!!!!!!!,2658400769,18541
whoa wtf half my timeline just got #newtwitter ....looks like britain jus got new twitter!!,2658400586,18541
yay I finally get to use new twitter!!..........woooo hooooooooo #newtwitter,2658400323,18541
Finally using new twitter. I like it. #newtwitter,2658398486,18541
RT @lizzieanderton: I cant access the new twitter! :/ #newtwitter,2658398380,18541
(meet the new twitter) FINALLY :D !! #NEWTWITTER,2658398333,18541
OMG... the new twitter is amazing!! LOOOOVE IT!! #newtwitter,2658396991,18541
